TrackID,Timestamp,Vehicle,Speed (km/h),License Plate,Location
186,2025-10-20 22:37:20,Car,51.98,UNKNOWN,Highway A
189,2025-10-20 22:37:20,Car,52.51,UNKNOWN,Highway A
90,2025-10-20 22:37:20,Car,17.83,UNKNOWN,Highway A
160,2025-10-20 22:37:20,Car,22.51,UNKNOWN,Highway A
140,2025-10-20 22:37:20,Car,16.11,UNKNOWN,Highway A
186,2025-10-20 22:37:20,Car,49.27,UNKNOWN,Highway A
189,2025-10-20 22:37:20,Car,47.51,UNKNOWN,Highway A
90,2025-10-20 22:37:21,Car,18.05,UNKNOWN,Highway A
160,2025-10-20 22:37:21,Car,21.12,UNKNOWN,Highway A
140,2025-10-20 22:37:21,Car,14.94,UNKNOWN,Highway A
186,2025-10-20 22:37:21,Car,46.24,UNKNOWN,Highway A
189,2025-10-20 22:37:21,Car,45.11,UNKNOWN,Highway A
90,2025-10-20 22:37:22,Car,19.99,UNKNOWN,Highway A
160,2025-10-20 22:37:22,Car,23.53,UNKNOWN,Highway A
140,2025-10-20 22:37:22,Car,16.46,UNKNOWN,Highway A
186,2025-10-20 22:37:22,Car,50.03,UNKNOWN,Highway A
189,2025-10-20 22:37:22,Car,49.18,UNKNOWN,Highway A
